"HP 15-dy5008la - Notebook - 15.6""",862,Intel Core i7 i7-1255U-8 GB-256 GB SSD-Windows 11 Home-Silver-1-year warranty,Computadores,HP,6J0W8LA#ABM,Portátiles,https://hpstorecr.com/wp-content/uploads/sites/3/2023/02/c06593011-1.webp,https://back.panafoto.com/media/catalog/product/cache/22adb41f3f66ba957b3b3b7b0df44fe6/1/4/149225.jpg,https://store.intcomex.com/images/products/M2076.jpg
"Lenovo - Notebook - 15.6""",1229,Intel Core i5 I5-1235U-512 GB SSD-Windows 11 Pro-Spanish-1-year warranty-DG W10P,Computadores,Lenovo,21E7S0GF00,Portátiles,x-raw-image:///435ebca064d055223b2f42a438bcbd1214200d4fc07b8157272dac4cc85d1d67,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/2/1/21e7s0gf00.png,x-raw-image:///f4aa2636f78fb551acd71c27dd0907e83b1821fd4dd067c7cbb2ff82c666c248
"Lenovo ThinkPad E14 - Notebook - 14""",1455,Intel Core i7 I7-1255U-512 GB SSD-Windows 11 Pro-Spanish-Downgrade W10,Computadores,Lenovo,21E4S0AB00,Portátiles,https://cdn.kemik.gt/2023/05/21E4S0AB00-LENOVO-1200x1200-01.-500x500.jpg,https://www.zonatek.cr/web/image/product.image/117120/image_1024/Laptop%20Lenovo%20ThinkPad%20E14%2014%22%20Core%20I7%20Gen%204%2016GB%20512GB%2021E4S0AB00?unique=d106e4f,https://cdn.kemik.gt/2023/05/21E4S0AB00-LENOVO-1200x1200-02.-500x500.jpg
"HP ProBook 445 G9 - Notebook - 14""",1040,AMD Ryzen 5 5625U-512 GB SSD-Windows 10 Pro,Computadores,HP,76Q19LT#ABM,Portátiles,https://cdn.shopify.com/s/files/1/1161/3498/products/7-1_1_afc25908-29ff-4bb9-b428-7c17bb5c2671_large.jpg?v=1678444498,https://cdn.panacompu.com/cdn-img/pv/hp-probook-445-g9-isometric-left-view.jpg?width=1200&height=630&FixedWidthHeight=true,https://cdn.shopify.com/s/files/1/1161/3498/products/7-2_1_c9910427-e0a5-45e8-bbc4-0ba932b51e19_large.jpg?v=1678808655
Dell Latitude 3420 - Intel Core i7 1165G7 / 2.8 GHz - Win 10 Pro 64 bits (incluye Licencia de Win 11 Pro),1287,"Intel Iris Xe Graphics-8 GB RAM-256 GB SSD NVMe Class 35-14"" TN 1366 x 768 (HD)-Wi-Fi 6-negro-BTS-con 1 Year Hardware Service with Onsite",Computadores,Dell,4M4Y9,Portátiles,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/4/m/4m4y9.jpg,https://www.multicopy.com.gt/web/image/product.product/29558/image_1024/%5B4M4Y9%5D%20Laptop%20Dell%20Latitude%203420%20-%20Notebook%2014%22%20-%20Intel%20Core%20i7%20I7-1165G7%20-%20256%20GB%20SSD%20-%20Intel%20UHD%20Graphics%20-%20Windows%2010%20Pro%20-%20Espa%C3%B1ol%20-%20Garant%C3%ADa%20de%201%20a%C3%B1o?unique=6f703cc,https://s3-hc-files-prod.s3.amazonaws.com/wp-content/uploads/2023/01/4M4Y9-3-1.jpg
"HP ProBook 440G9 - Notebook - 14""",1189,Intel Core i5 I5-1235U-512 GB SSD-Windows 10 Pro,Computadores,HP,76Q23LT#ABM,Portátiles,https://tukomer.com/wp-content/uploads/2023/04/76Q23LTABM-3.webp,https://cdn.shopify.com/s/files/1/1161/3498/products/5-1_1_73c72d69-431f-4584-8126-e2733549461b_large.jpg?v=1673295219,https://store.intcomex.com/images/products/62C14LA-200.jpg
"Lenovo - Notebook - 15.6""",1448,Intel Core i7 Ci7-1255u-512 GB SSD-Windows 11 Pro-Spanish-1-year warranty-DG W10 Pro,Computadores,Lenovo,21E7S0GG00,Portátiles,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/2/1/21e7s0gg00.png,https://inquirecontent1.ingrammicro.com/images/500/1076677249.jpg,https://cdn.kemik.gt/2023/04/21E7S0GG00-1200x1200-01.-500x500.jpg
"HP ProBook 440 G9 - Notebook - 14""",1394,Intel Core i7 1255U-512 GB SSD-Windows 11 Pro,Computadores,HP,76Q29LT#ABM,Portátiles,https://cdn.shopify.com/s/files/1/1161/3498/products/5-1_1_73c72d69-431f-4584-8126-e2733549461b_large.jpg?v=1673295219,https://cdn.pacifiko.com/image/cache/catalog/p/Mjk5ZDM3M2_1-484x484.png,http://cdn.shopify.com/s/files/1/1161/3498/products/5-3_1_17a1862b-3b3c-45ce-b7e6-d0f6cc9cbcc5_grande.jpg?v=1673295220
Dell Latitude 5530 - Intel Core i5 1235U / 1.3 GHz - Win 10 Pro 64 bits (incluye Licencia de Win 11 Pro),1361,"Intel Iris Xe Graphics-8 GB RAM-256 GB SSD NVMe Class 35-15.6"" 1920 x 1080 (Full HD)-802.11a/b/g/n/ac/ax (Wi-Fi 6E)-gris-BTS-con 3 años de Hardware Service with Onsite",Computadores,Dell,8MGKV,Portátiles,https://cfn-catalog-prod.tradeling.com/up/5e807313b716c7001b262f59/816fd291b40adc3a65a924ea939bb2e4.png,https://cdn.shopify.com/s/files/1/1161/3498/products/tecnologi_85_large.jpg?v=1668012168,https://oasify.com/63836-large_default/laptop-dell-latitude-5530-8mgkv-intel-core-i5-1235u-8gb-256gb-ssd-windows-10-pro.jpg
"Lenovo ThinkBook - Notebook - 15.6""",1301,Intel Core i7 I7-1255U-512 GB SSD-Windows 11 Pro-Spanish-1-year warranty,Computadores,Lenovo,21DJ00P1GJ,Portátiles,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/2/1/21dj00p1gj-13.png,https://elsalvadortecnologia.com/wp-content/uploads/2023/05/Laptop-Lenovo-ThinkBook-15-G4-IAP-15.6-Pulgadas-I7-1255U-8-GB-RAM-512-GB-SSD-Win-11-Pro-21DJ00P1GJ.jpg,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/2/1/21dj00p1gj.png
